brick1.jpg
Crop  5 :   [11.1058, 0.2714, 0.0806, 0.1366, 0.1388, 0.0278, 0.0137, 0.0296, 0.0216, 0.018, 0.0978]
Crop  6 :   [10.7077, 0.2493, 0.0825, 0.1373, 0.1463, 0.0304, 0.0144, 0.0322, 0.0224, 0.0192, 0.1126]
Crop  7 :   [9.3538, 0.3124, 0.0841, 0.1381, 0.143, 0.0295, 0.0145, 0.0309, 0.0223, 0.0193, 0.1068]
Crop  8 :   [8.6613, 0.304, 0.0894, 0.1397, 0.1454, 0.028, 0.0145, 0.0298, 0.0228, 0.0179, 0.0913]
Crop  9 :   [9.1865, 0.3193, 0.0845, 0.1392, 0.1418, 0.0292, 0.0145, 0.0298, 0.0225, 0.0188, 0.1034]
Crop  10 :   [8.2994, 0.3491, 0.0876, 0.1397, 0.1455, 0.0278, 0.0147, 0.0309, 0.0229, 0.0185, 0.0991]
water8.jpg
Crop  1 :   [20.5806, 0.6294, 0.0603, 0.1298, 0.1262, 0.037, 0.0141, 0.0332, 0.0197, 0.0248, 0.119]
Crop  2 :   [20.8075, 0.6288, 0.0584, 0.1313, 0.1361, 0.0383, 0.0144, 0.0337, 0.0203, 0.0239, 0.1094]
Crop  3 :   [21.3468, 0.6353, 0.054, 0.1304, 0.1213, 0.0351, 0.0126, 0.0316, 0.0194, 0.0222, 0.1149]
Crop  4 :   [21.0373, 0.6339, 0.0548, 0.1299, 0.126, 0.0388, 0.0133, 0.0336, 0.0195, 0.0211, 0.1145]
Crop  5 :   [24.748, 0.4972, 0.0557, 0.1301, 0.1234, 0.041, 0.0141, 0.0347, 0.0198, 0.0246, 0.1319]
Crop  6 :   [20.5302, 0.646, 0.0591, 0.1297, 0.1331, 0.036, 0.0139, 0.0328, 0.0196, 0.0246, 0.1127]
Crop  7 :   [24.5081, 0.4926, 0.0563, 0.1299, 0.1328, 0.0411, 0.014, 0.0351, 0.02, 0.0238, 0.1237]
Crop  8 :   [21.1442, 0.6521, 0.058, 0.131, 0.1321, 0.0375, 0.0135, 0.0324, 0.0195, 0.0229, 0.1019]
Crop  9 :   [24.7823, 0.4866, 0.0552, 0.1302, 0.1255, 0.041, 0.014, 0.0358, 0.0198, 0.0235, 0.1332]
Crop  10 :   [22.1452, 0.6132, 0.0602, 0.1319, 0.1349, 0.0391, 0.0147, 0.0337, 0.0201, 0.0259, 0.1127]
water9.jpg
Crop  1 :   [6.9536, 0.3509, 0.0925, 0.141, 0.1445, 0.0248, 0.0146, 0.0276, 0.0232, 0.0155, 0.0833]
Crop  2 :   [7.0897, 0.3195, 0.0931, 0.1425, 0.1526, 0.0252, 0.0149, 0.0284, 0.0236, 0.0161, 0.0771]
Crop  3 :   [6.5635, 0.371, 0.0967, 0.1421, 0.1497, 0.0261, 0.0154, 0.0291, 0.0239, 0.016, 0.0873]
Crop  4 :   [5.8206, 0.3023, 0.1002, 0.1452, 0.1517, 0.0238, 0.0156, 0.0279, 0.0244, 0.0151, 0.0724]
Crop  5 :   [6.0454, 0.284, 0.0985, 0.1436, 0.1546, 0.0233, 0.0152, 0.0286, 0.0241, 0.0155, 0.078]
Crop  6 :   [6.4123, 0.3548, 0.0972, 0.1426, 0.1506, 0.0266, 0.0153, 0.0287, 0.024, 0.0156, 0.0844]
Crop  7 :   [5.5615, 0.2247, 0.1035, 0.1458, 0.1569, 0.0221, 0.016, 0.0285, 0.0248, 0.0153, 0.0842]
Crop  8 :   [6.4466, 0.3187, 0.0956, 0.1432, 0.1501, 0.0243, 0.0149, 0.029, 0.0238, 0.0144, 0.0864]
Crop  9 :   [6.9052, 0.3129, 0.0948, 0.1417, 0.1514, 0.0244, 0.0151, 0.0283, 0.0237, 0.0159, 0.0854]
Crop  10 :   [7.1683, 0.3379, 0.0929, 0.1423, 0.1515, 0.0247, 0.0145, 0.0285, 0.0235, 0.0154, 0.0875]
wood1.jpg
Crop  1 :   [11.7288, 0.7544, 0.0818, 0.1352, 0.1406, 0.0292, 0.0144, 0.0289, 0.0216, 0.02, 0.0894]
Crop  2 :   [12.5796, 0.6342, 0.0797, 0.1351, 0.1421, 0.0307, 0.014, 0.031, 0.0213, 0.0189, 0.1062]
Crop  3 :   [12.1744, 0.7236, 0.0755, 0.1352, 0.149, 0.0299, 0.0137, 0.0299, 0.0213, 0.0188, 0.0907]
Crop  4 :   [14.995, 0.5335, 0.076, 0.1347, 0.1402, 0.034, 0.0145, 0.0314, 0.0215, 0.0202, 0.1029]
Crop  5 :   [11.1139, 0.7205, 0.0849, 0.1377, 0.1377, 0.029, 0.0146, 0.0291, 0.0223, 0.0188, 0.0905]
Crop  6 :   [16.1815, 0.5782, 0.0744, 0.1333, 0.1368, 0.0336, 0.0146, 0.0327, 0.0209, 0.0219, 0.1123]
Crop  7 :   [11.6754, 0.7265, 0.0888, 0.135, 0.1375, 0.0313, 0.0154, 0.0303, 0.0221, 0.0191, 0.0986]
Crop  8 :   [11.62, 0.6776, 0.0796, 0.1349, 0.1462, 0.0304, 0.0141, 0.0306, 0.0216, 0.0189, 0.0982]
Crop  9 :   [10.9869, 0.7696, 0.082, 0.1378, 0.1455, 0.0297, 0.0144, 0.03, 0.0222, 0.0195, 0.0984]
Crop  10 :   [8.7067, 0.82, 0.086, 0.14, 0.1461, 0.0285, 0.0143, 0.0312, 0.0228, 0.0172, 0.0963]
wood10.jpg
Crop  1 :   [12.0313, 0.7585, 0.0755, 0.1315, 0.146, 0.032, 0.0142, 0.0298, 0.0204, 0.0205, 0.0869]
Crop  2 :   [12.875, 0.8919, 0.0789, 0.1329, 0.1445, 0.032, 0.0146, 0.0295, 0.0212, 0.022, 0.0933]
Crop  3 :   [8.5323, 0.9002, 0.0855, 0.1333, 0.1325, 0.0251, 0.0145, 0.0259, 0.0213, 0.0199, 0.0758]
Crop  4 :   [16.0736, 0.8001, 0.0654, 0.1302, 0.1317, 0.0359, 0.0136, 0.0321, 0.0201, 0.0215, 0.1117]
Crop  5 :   [8.3992, 0.8437, 0.0808, 0.1328, 0.1459, 0.0308, 0.0147, 0.0297, 0.0212, 0.0214, 0.0822]
Crop  6 :   [13.6925, 0.8859, 0.0745, 0.1319, 0.1429, 0.0295, 0.0135, 0.0277, 0.0207, 0.0192, 0.0771]
Crop  7 :   [8.8831, 0.9135, 0.0824, 0.1315, 0.1294, 0.0278, 0.0144, 0.026, 0.0207, 0.022, 0.0748]
Crop  8 :   [12.5363, 0.8803, 0.0689, 0.1324, 0.1313, 0.0304, 0.0132, 0.0266, 0.0201, 0.0207, 0.074]
Crop  9 :   [12.8407, 0.8742, 0.0713, 0.1305, 0.1456, 0.0322, 0.0137, 0.029, 0.0203, 0.0211, 0.077]
Crop  10 :   [13.0222, 0.8297, 0.0706, 0.1303, 0.1341, 0.0336, 0.0142, 0.0288, 0.0199, 0.022, 0.0803]
wood2.jpg
Crop  1 :   [15.0464, 0.8644, 0.0728, 0.1313, 0.1454, 0.0317, 0.0133, 0.0316, 0.02, 0.0189, 0.1034]
Crop  2 :   [13.8276, 0.839, 0.0766, 0.1366, 0.1688, 0.0297, 0.0139, 0.0328, 0.0215, 0.0181, 0.0958]
Crop  3 :   [14.8185, 0.8225, 0.0763, 0.133, 0.1569, 0.0326, 0.014, 0.032, 0.021, 0.0194, 0.0988]
Crop  4 :   [14.1804, 0.8448, 0.059, 0.1291, 0.1309, 0.0288, 0.0116, 0.0282, 0.0189, 0.0182, 0.0889]
Crop  5 :   [15.3478, 0.8133, 0.0752, 0.1339, 0.1473, 0.0322, 0.0136, 0.0323, 0.0208, 0.0184, 0.1049]
Crop  6 :   [15.5192, 0.8615, 0.0675, 0.1349, 0.1379, 0.0339, 0.0142, 0.0321, 0.0208, 0.0219, 0.1067]
Crop  7 :   [12.6512, 0.8789, 0.0735, 0.1305, 0.1647, 0.0332, 0.0143, 0.0328, 0.0208, 0.0213, 0.0956]
Crop  8 :   [14.2661, 0.8464, 0.074, 0.1293, 0.1512, 0.0346, 0.0144, 0.032, 0.0204, 0.0203, 0.0907]
Crop  9 :   [14.5716, 0.8161, 0.0779, 0.1309, 0.1533, 0.037, 0.0152, 0.0338, 0.0208, 0.0212, 0.1043]
Crop  10 :   [14.1522, 0.826, 0.0749, 0.1359, 0.1745, 0.0301, 0.0135, 0.0333, 0.0213, 0.0177, 0.0926]
wood3.jpg
Crop  1 :   [16.4284, 0.5615, 0.0731, 0.1336, 0.1283, 0.0335, 0.014, 0.0335, 0.0211, 0.0215, 0.1255]
Crop  2 :   [10.8528, 0.8885, 0.0801, 0.1306, 0.1411, 0.0281, 0.0134, 0.0276, 0.0204, 0.0178, 0.0754]
Crop  3 :   [12.6573, 0.7892, 0.0652, 0.1313, 0.1356, 0.0303, 0.0133, 0.0299, 0.0201, 0.021, 0.1009]
Crop  4 :   [15.1351, 0.6362, 0.0724, 0.1332, 0.1594, 0.0364, 0.0146, 0.0348, 0.0214, 0.0206, 0.1114]
Crop  5 :   [10.8821, 0.9072, 0.0763, 0.1325, 0.1365, 0.0245, 0.0131, 0.0258, 0.0201, 0.0183, 0.0723]
Crop  6 :   [13.622, 0.767, 0.0743, 0.1318, 0.1559, 0.0344, 0.0143, 0.0333, 0.0213, 0.0219, 0.0991]
Crop  7 :   [11.9819, 0.8333, 0.079, 0.1305, 0.1361, 0.0308, 0.0143, 0.0288, 0.0203, 0.0213, 0.0815]
Crop  8 :   [17.8831, 0.5318, 0.0754, 0.1337, 0.1424, 0.0352, 0.0145, 0.035, 0.0214, 0.0204, 0.1318]
Crop  9 :   [11.9587, 0.876, 0.0755, 0.1321, 0.1378, 0.0296, 0.0136, 0.028, 0.0203, 0.0187, 0.0822]
Crop  10 :   [11.8629, 0.8486, 0.0785, 0.1304, 0.1386, 0.0281, 0.0142, 0.0279, 0.0202, 0.0212, 0.0823]
wood4.jpg
Crop  1 :   [12.9345, 0.8759, 0.0762, 0.1346, 0.1621, 0.0321, 0.0146, 0.033, 0.0213, 0.0214, 0.1019]
Crop  2 :   [16.3569, 0.7873, 0.0718, 0.1328, 0.1251, 0.0297, 0.0131, 0.0274, 0.0204, 0.0193, 0.0846]
Crop  3 :   [12.4627, 0.6249, 0.0755, 0.1348, 0.1428, 0.034, 0.0142, 0.0313, 0.0214, 0.0205, 0.0973]
Crop  4 :   [16.2661, 0.8193, 0.0681, 0.1324, 0.1546, 0.032, 0.0133, 0.0303, 0.0208, 0.0194, 0.0832]
Crop  5 :   [12.5857, 0.8901, 0.0684, 0.134, 0.1575, 0.0305, 0.0124, 0.0305, 0.0207, 0.0169, 0.089]
Crop  6 :   [18.9456, 0.638, 0.0599, 0.133, 0.1546, 0.04, 0.0144, 0.0354, 0.0206, 0.0235, 0.1157]
Crop  7 :   [20.6079, 0.6215, 0.064, 0.1316, 0.1441, 0.0378, 0.014, 0.0326, 0.0201, 0.0222, 0.1098]
Crop  8 :   [15.8216, 0.7841, 0.0714, 0.1336, 0.1433, 0.0302, 0.0137, 0.0301, 0.0207, 0.0207, 0.0936]
Crop  9 :   [19.4214, 0.6696, 0.0663, 0.1308, 0.1326, 0.0361, 0.0142, 0.0314, 0.0203, 0.022, 0.1051]
Crop  10 :   [13.001, 0.7463, 0.0727, 0.1354, 0.1577, 0.0323, 0.0147, 0.0321, 0.0213, 0.0216, 0.0991]
wood5.jpg
Crop  1 :   [8.748, 0.5547, 0.0852, 0.1387, 0.1519, 0.0296, 0.0147, 0.0305, 0.0228, 0.0178, 0.0879]
Crop  2 :   [10.1754, 0.4678, 0.0905, 0.1393, 0.1519, 0.0342, 0.0164, 0.0337, 0.0236, 0.0205, 0.1096]
Crop  3 :   [8.381, 0.5619, 0.0924, 0.1396, 0.1489, 0.0298, 0.0155, 0.0308, 0.0231, 0.0175, 0.0944]
Crop  4 :   [9.6129, 0.605, 0.0903, 0.1386, 0.1607, 0.0393, 0.0173, 0.0355, 0.0234, 0.0236, 0.1054]
Crop  5 :   [11.0887, 0.4278, 0.0804, 0.137, 0.1467, 0.0327, 0.0148, 0.0326, 0.0224, 0.0192, 0.108]
Crop  6 :   [10.1724, 0.3837, 0.0832, 0.1377, 0.1479, 0.0303, 0.0142, 0.0307, 0.0224, 0.0173, 0.0944]
Crop  7 :   [10.4224, 0.3524, 0.0855, 0.1372, 0.1474, 0.0325, 0.0148, 0.0317, 0.0225, 0.0186, 0.1064]
Crop  8 :   [9.9708, 0.5083, 0.0906, 0.139, 0.157, 0.0359, 0.0162, 0.0342, 0.0235, 0.0206, 0.1079]
Crop  9 :   [8.5685, 0.5656, 0.0851, 0.1379, 0.1554, 0.0305, 0.0147, 0.0321, 0.0225, 0.0192, 0.1005]
Crop  10 :   [10.4778, 0.4192, 0.0872, 0.1384, 0.151, 0.0348, 0.0158, 0.0336, 0.0231, 0.0205, 0.115]
wood6.jpg
Crop  1 :   [11.6421, 0.2183, 0.08, 0.1367, 0.1367, 0.032, 0.0146, 0.0332, 0.022, 0.0189, 0.1205]
Crop  2 :   [11.8407, 0.3262, 0.0806, 0.1372, 0.1433, 0.0308, 0.0146, 0.0328, 0.0222, 0.0195, 0.1166]
Crop  3 :   [9.7218, 0.4122, 0.0815, 0.1375, 0.1429, 0.0315, 0.0147, 0.0325, 0.0223, 0.0188, 0.109]
Crop  4 :   [10.8619, 0.4367, 0.0837, 0.137, 0.1352, 0.0274, 0.0143, 0.029, 0.0219, 0.0185, 0.0992]
Crop  5 :   [9.4718, 0.3625, 0.0844, 0.1386, 0.1443, 0.0321, 0.0146, 0.0329, 0.0224, 0.018, 0.113]
Crop  6 :   [10.6058, 0.5187, 0.0811, 0.1357, 0.1304, 0.0313, 0.0148, 0.0303, 0.0217, 0.0206, 0.1134]
Crop  7 :   [9.7177, 0.4015, 0.0859, 0.1383, 0.1436, 0.0319, 0.0152, 0.0324, 0.0225, 0.0194, 0.1084]
Crop  8 :   [12.4385, 0.2264, 0.0784, 0.1361, 0.1323, 0.0291, 0.0139, 0.0309, 0.0216, 0.0182, 0.1137]
Crop  9 :   [8.7692, 0.4008, 0.0882, 0.1382, 0.1525, 0.0321, 0.0153, 0.031, 0.0231, 0.0181, 0.0896]
Crop  10 :   [11.8528, 0.3075, 0.081, 0.1357, 0.1378, 0.032, 0.0149, 0.0334, 0.022, 0.0204, 0.1209]
wood7.jpg
Crop  1 :   [20.5625, 0.6252, 0.0655, 0.1307, 0.1412, 0.0372, 0.0141, 0.0324, 0.0203, 0.0231, 0.0995]
Crop  2 :   [20.1804, 0.6402, 0.0653, 0.1319, 0.1298, 0.0361, 0.0141, 0.0309, 0.0204, 0.0239, 0.1001]
Crop  3 :   [19.869, 0.6483, 0.0685, 0.1316, 0.1445, 0.0377, 0.0143, 0.0325, 0.0204, 0.0235, 0.1065]
Crop  4 :   [19.8337, 0.6781, 0.0682, 0.1321, 0.1314, 0.0356, 0.014, 0.0315, 0.0204, 0.0216, 0.1055]
Crop  5 :   [18.8357, 0.7006, 0.0681, 0.1305, 0.1336, 0.0305, 0.0136, 0.0291, 0.0201, 0.0226, 0.0935]
Crop  6 :   [17.245, 0.6698, 0.0695, 0.1313, 0.1385, 0.0332, 0.0134, 0.0304, 0.02, 0.0205, 0.0973]
Crop  7 :   [15.9345, 0.6923, 0.0728, 0.131, 0.1317, 0.0342, 0.0139, 0.0307, 0.0202, 0.0204, 0.0984]
Crop  8 :   [22.995, 0.5165, 0.0694, 0.1308, 0.1309, 0.0379, 0.0149, 0.0326, 0.0204, 0.0248, 0.1048]
Crop  9 :   [20.1603, 0.6518, 0.0699, 0.1315, 0.1291, 0.0356, 0.0139, 0.0301, 0.0203, 0.0211, 0.0902]
Crop  10 :   [18.4093, 0.7062, 0.067, 0.1309, 0.1292, 0.031, 0.0135, 0.0289, 0.0199, 0.0225, 0.0987]
wood8.jpg
Crop  1 :   [19.3095, 0.4161, 0.0663, 0.132, 0.1448, 0.0398, 0.0141, 0.0358, 0.0209, 0.0207, 0.1189]
Crop  2 :   [18.746, 0.4697, 0.0697, 0.1343, 0.1398, 0.0366, 0.0141, 0.0342, 0.0212, 0.0216, 0.1198]
Crop  3 :   [21.5373, 0.3792, 0.0662, 0.1322, 0.1442, 0.0391, 0.0139, 0.035, 0.0209, 0.021, 0.1188]
Crop  4 :   [16.4708, 0.4665, 0.0712, 0.1326, 0.1435, 0.0375, 0.0143, 0.0344, 0.0213, 0.0217, 0.1146]
Crop  5 :   [21.3458, 0.3152, 0.0658, 0.1332, 0.1388, 0.0368, 0.0141, 0.0347, 0.0209, 0.0223, 0.1227]
Crop  6 :   [20.7571, 0.4047, 0.0672, 0.1335, 0.149, 0.0407, 0.0145, 0.0359, 0.0214, 0.0223, 0.121]
Crop  7 :   [19.7792, 0.3056, 0.0648, 0.1337, 0.1303, 0.0354, 0.0132, 0.034, 0.0203, 0.0194, 0.1286]
Crop  8 :   [18.2732, 0.4295, 0.0733, 0.1353, 0.1403, 0.0342, 0.0144, 0.0345, 0.0214, 0.0217, 0.1357]
Crop  9 :   [18.626, 0.4087, 0.073, 0.135, 0.137, 0.034, 0.0142, 0.0358, 0.0215, 0.0202, 0.1416]
Crop  10 :   [18.4919, 0.2858, 0.0707, 0.1348, 0.132, 0.0367, 0.0142, 0.0364, 0.0213, 0.0198, 0.1343]
wood9.jpg
Crop  1 :   [15.7732, 0.4413, 0.0708, 0.1332, 0.1557, 0.0397, 0.0157, 0.0377, 0.0216, 0.025, 0.136]
Crop  2 :   [18.4325, 0.4068, 0.068, 0.1323, 0.1394, 0.0391, 0.0141, 0.0361, 0.0209, 0.0227, 0.14]
Crop  3 :   [17.1613, 0.5314, 0.0693, 0.1319, 0.1508, 0.0422, 0.0157, 0.0372, 0.0211, 0.0248, 0.1211]
Crop  4 :   [15.0645, 0.4965, 0.0705, 0.1334, 0.149, 0.0417, 0.0152, 0.0375, 0.0217, 0.0232, 0.1252]
Crop  5 :   [16.746, 0.4301, 0.0694, 0.1317, 0.1504, 0.04, 0.0157, 0.0396, 0.0216, 0.0262, 0.1535]
Crop  6 :   [15.2329, 0.4058, 0.0799, 0.1338, 0.1642, 0.0424, 0.017, 0.0395, 0.0226, 0.0269, 0.1327]
Crop  7 :   [14.62, 0.46, 0.0716, 0.1321, 0.157, 0.0402, 0.015, 0.0384, 0.0214, 0.0231, 0.1421]
Crop  8 :   [16.1673, 0.4526, 0.0717, 0.1327, 0.1469, 0.0393, 0.0157, 0.0368, 0.0213, 0.0255, 0.1342]
Crop  9 :   [15.2681, 0.3915, 0.0726, 0.1338, 0.1462, 0.0395, 0.0148, 0.0381, 0.0214, 0.0227, 0.148]
Crop  10 :   [15.7591, 0.4868, 0.0714, 0.1339, 0.1598, 0.0463, 0.0162, 0.0401, 0.0219, 0.0252, 0.1343]
